id_pedido,id_comanda,id_cardapio,status,data_hora_pedido,quantidade
5147,7362,100,True,2022-03-16 10:34:01,10
4397,3909,12,False,2022-10-27 03:27:42,7
2066,425,36,True,2024-03-15 02:20:01,6
7035,1130,52,True,2022-09-26 23:21:56,7
6495,4407,18,False,2023-07-09 09:18:22,4
2778,5818,87,False,2021-11-20 10:18:21,6
9032,6060,34,False,2024-02-06 07:38:42,3
6515,62,20,True,2022-01-27 22:40:21,2
7901,8711,11,True,2024-01-31 02:01:26,9
5080,8990,61,False,2023-08-31 10:52:35,7
5561,7509,32,True,2021-09-14 07:28:12,3
2480,6582,14,True,2023-02-22 14:39:01,9
17,1461,82,False,2021-12-19 12:12:56,9
9938,9236,81,True,2022-04-08 00:04:20,5
2580,3866,29,False,2024-06-14 23:44:02,6
3630,4674,39,False,2022-03-30 08:58:35,5
7219,7548,83,True,2023-04-20 17:15:45,9
2903,7820,73,True,2024-05-23 04:19:09,4
8953,4434,69,False,2022-12-06 06:24:37,6
2178,7522,100,True,2024-03-02 14:46:12,2
2857,8805,26,False,2021-10-10 17:16:15,3
7347,2402,34,False,2022-01-31 14:43:25,9
3712,8146,3,False,2022-10-16 21:54:52,1
5301,9476,3,False,2023-06-12 20:59:59,7
4453,2590,41,False,2023-06-01 19:47:40,2
6571,4979,67,False,2023-08-13 07:44:35,2
1595,5210,37,True,2022-09-04 19:29:59,3
3834,3287,58,True,2021-11-21 17:50:20,4
7513,6635,79,False,2023-08-13 06:26:59,7
1173,5200,53,True,2021-06-30 16:03:30,10
931,3492,93,True,2023-04-22 01:57:38,4
9655,4330,66,False,2024-04-26 07:30:05,6
6626,5088,38,False,2024-02-14 22:17:40,1
7954,4315,76,False,2023-02-21 16:08:19,9
3333,7381,38,True,2021-07-23 13:31:59,6
5295,3891,3,True,2022-05-08 08:56:24,8
4568,7873,53,True,2022-04-14 05:25:44,6
4036,467,9,False,2022-12-11 07:55:41,8
2623,9965,34,True,2023-12-11 05:45:42,10
8158,9079,15,False,2022-03-13 04:27:09,1
8263,6725,9,False,2023-04-04 21:56:18,9
3563,7553,81,False,2023-06-08 21:00:16,9
8127,2554,100,False,2024-04-03 16:09:13,7
6189,453,90,False,2022-06-30 15:15:54,1
5735,531,47,False,2021-12-13 17:20:27,9
2176,4683,22,True,2023-09-26 02:07:20,7
2852,6644,71,False,2023-11-02 11:16:57,2
4086,5987,57,False,2023-03-09 22:57:28,7
2287,3720,34,True,2024-04-09 18:04:55,3
3794,947,37,False,2022-10-03 19:34:07,9
817,33,17,True,2024-04-10 11:34:22,2
3120,3744,84,False,2024-04-13 20:33:27,5
4350,7285,69,True,2022-04-03 08:27:42,9
395,2635,77,False,2024-01-30 22:39:17,4
9637,7447,81,False,2023-11-08 06:28:27,4
4264,7943,35,False,2022-01-19 06:11:42,8
9472,8841,3,True,2023-01-11 15:53:40,1
7377,1818,50,False,2021-08-18 04:26:23,5
482,5812,66,True,2024-05-19 21:48:40,2
9648,3351,27,False,2021-11-02 18:01:03,7
784,4123,34,True,2023-06-01 01:02:00,9
1716,3115,36,True,2021-12-13 12:42:41,5
8526,5163,22,False,2022-10-28 04:41:28,10
9559,19,63,True,2021-11-21 14:52:22,9
3590,9757,10,True,2024-02-07 14:07:25,10
9949,7542,28,False,2021-07-24 14:30:50,7
6477,1073,88,True,2023-06-03 10:44:05,9
1370,3898,93,True,2024-06-06 02:43:05,6
6095,5122,91,True,2022-07-06 20:24:43,7
8997,7968,52,True,2021-10-29 17:32:27,6
8362,1977,81,True,2022-03-30 09:12:01,8
9636,7806,33,False,2024-03-26 09:43:03,5
8745,1108,57,False,2022-10-19 15:32:05,1
6052,8750,81,True,2021-09-11 14:02:17,10
2986,7112,3,True,2023-07-12 20:16:51,8
5197,2966,8,True,2022-08-13 12:54:13,4
3765,9141,88,True,2022-01-14 16:49:40,1
9403,1299,49,True,2022-07-07 12:55:24,2
4170,4848,61,False,2023-02-13 11:08:40,7
6619,6038,38,False,2021-08-24 11:13:25,2
3125,5726,100,False,2023-02-18 17:07:27,3
9860,1745,10,False,2022-01-03 19:54:42,7
1528,1568,52,True,2021-08-15 10:22:53,3
2742,3784,84,False,2022-04-01 05:39:21,5
9216,6122,92,False,2024-03-10 04:40:57,10
7088,4688,92,True,2023-09-03 22:06:13,8
4179,5077,88,True,2021-12-21 06:15:14,3
2138,4463,57,True,2021-11-26 23:44:46,6
7630,7369,93,False,2024-05-04 06:31:39,4
7718,7852,18,False,2022-05-11 23:13:30,10
2768,2974,11,False,2023-10-31 04:33:09,4
6699,1515,62,True,2022-08-07 20:53:17,1
3301,2904,23,False,2023-07-13 07:02:59,2
7838,5532,56,False,2022-12-24 09:23:49,4
4320,8107,33,False,2024-04-22 03:06:07,7
8169,7431,59,True,2023-09-21 17:41:23,9
2651,1435,63,True,2021-10-02 00:33:46,7
7737,903,86,True,2022-04-28 16:18:35,10
9527,5765,89,True,2023-03-22 06:26:53,6
5414,5969,96,True,2024-05-12 05:59:38,8
584,2846,93,False,2024-03-31 09:28:42,8
9594,7481,60,False,2021-08-22 08:36:19,2
5549,2412,58,True,2023-03-07 19:27:03,1
6755,1976,48,True,2023-06-07 07:30:02,3
5205,8,41,False,2022-08-30 00:49:53,6
5958,4623,64,True,2023-09-02 21:35:46,6
2321,8719,100,True,2022-04-08 07:19:58,5
4411,4844,73,True,2023-02-25 18:52:12,8
9759,7676,98,False,2023-10-06 16:40:06,2
597,5942,64,False,2022-06-26 01:33:23,7
1952,2331,7,True,2022-04-25 10:38:25,2
2249,6517,44,True,2022-01-06 16:00:11,8
7943,3730,80,True,2021-07-17 01:22:32,2
1594,8250,71,False,2024-04-20 12:08:51,6
8932,5270,89,False,2023-01-13 01:54:00,9
4430,8178,49,False,2023-07-30 08:23:59,6
9071,6159,17,False,2023-06-11 11:32:42,10
8102,9361,89,False,2023-12-17 07:41:57,4
2526,9213,69,True,2022-07-15 18:47:58,6
6127,795,4,False,2021-10-04 15:41:51,9
4769,8554,52,False,2022-06-03 21:09:04,10
7870,7961,28,False,2021-11-09 05:26:08,10
6016,5802,85,False,2022-06-12 17:53:27,7
4158,9814,20,True,2024-02-02 11:36:37,9
2424,7048,43,True,2022-09-05 00:27:08,2
4032,5344,8,False,2024-04-22 16:27:58,8
577,3268,96,True,2022-12-05 14:58:12,2
1073,1479,70,True,2021-09-17 10:04:52,6
8348,6469,60,True,2022-07-17 14:09:24,10
9221,958,41,True,2023-04-29 11:30:18,1
2050,3680,6,True,2022-07-11 02:54:33,4
7894,835,13,True,2023-12-14 02:13:40,8
9181,5265,65,False,2023-11-28 19:41:36,1
7132,3150,83,True,2023-08-10 19:11:06,3
5612,3454,89,False,2022-09-26 01:09:47,6
4992,5497,100,True,2023-04-04 10:45:04,10
2572,2467,67,False,2022-04-05 05:29:20,4
672,7912,4,True,2023-01-30 22:18:44,3
9929,3958,81,True,2022-08-04 23:44:40,9
5124,6155,8,True,2023-05-05 07:48:13,5
1708,312,82,True,2024-02-14 08:42:28,4
2216,9154,24,False,2023-07-26 19:09:40,9
5499,2515,94,True,2024-04-19 09:18:17,7
6199,501,3,True,2023-05-03 00:19:58,1
2789,9772,5,True,2024-01-13 19:34:59,9
7307,4208,32,False,2024-04-22 10:58:43,4
6946,8647,87,True,2022-01-19 18:00:54,7
260,91,40,True,2024-05-23 11:20:33,8
6945,2930,20,True,2023-08-20 09:42:33,2
3173,636,40,False,2023-11-17 12:53:15,5
8556,7175,78,False,2022-07-24 21:43:45,4
9699,4919,32,True,2021-12-24 06:56:56,1
4763,132,52,False,2022-10-28 02:17:40,8
9294,3781,91,True,2022-11-07 14:57:59,3
9668,1902,93,False,2023-03-15 08:53:21,1
8412,8665,9,True,2022-12-16 11:38:20,4
5507,1800,38,True,2023-02-15 09:13:33,3
6567,8286,25,True,2022-10-07 07:59:19,6
6021,1892,23,True,2022-11-07 05:29:20,8
8352,58,17,True,2021-12-29 04:38:02,10
9247,8209,95,True,2023-08-15 05:35:36,1
8653,9878,37,True,2022-02-11 10:56:20,8
8798,6784,84,False,2023-04-28 04:20:54,3
8684,5360,14,False,2022-12-09 09:33:23,7
6304,4749,40,False,2022-03-20 08:25:28,10
4190,1907,65,True,2023-03-01 05:55:17,9
5613,6087,61,False,2022-07-27 05:04:59,5
3672,7742,21,False,2023-08-19 05:20:53,7
1602,1278,75,False,2022-09-28 01:34:37,4
2461,4999,70,False,2021-06-20 18:30:05,10
7202,6304,65,False,2023-03-04 23:24:09,8
1814,1671,66,False,2024-03-10 00:08:45,4
6585,7657,97,True,2022-02-06 05:40:42,2
282,2993,31,True,2022-02-28 20:58:49,7
4441,5611,20,False,2024-05-05 00:58:05,2
6175,6098,28,False,2021-06-21 06:58:00,4
9315,8021,40,False,2021-08-11 20:40:19,3
2761,4192,60,False,2022-03-06 08:38:21,2
2840,4213,22,True,2024-03-09 16:51:54,7
1815,875,47,True,2021-08-19 00:29:27,6
9529,4613,41,False,2022-07-14 15:11:05,6
369,5193,45,False,2023-03-14 02:18:47,5
1088,4670,64,False,2024-03-10 02:29:12,6
4014,2281,12,True,2022-11-06 01:46:50,6
2719,7203,44,False,2021-07-11 20:32:46,5
3734,4105,99,True,2022-12-01 15:25:09,7
4577,5205,53,True,2022-01-07 12:45:11,10
5616,692,22,True,2021-10-17 04:25:32,10
3810,8470,8,True,2022-05-11 03:50:27,4
3144,3815,43,False,2023-09-12 13:11:12,5
2399,6722,83,False,2023-03-08 07:12:44,2
6356,9480,33,True,2021-07-05 06:04:26,10
6284,4950,100,False,2023-02-03 06:19:19,5
8910,5571,96,False,2021-08-26 02:41:57,9
7199,1387,84,True,2021-08-17 01:25:02,7
7376,6695,36,False,2023-02-18 05:45:34,2
8524,4226,21,True,2021-09-18 13:36:33,2
8071,1691,85,False,2022-06-05 11:38:02,8
7685,5871,44,True,2022-11-09 10:25:42,9
884,369,40,True,2022-07-12 12:52:40,9
1448,1579,37,True,2023-08-06 01:14:43,3
1617,6454,39,False,2023-07-24 22:18:45,5
9627,364,86,True,2022-03-16 03:34:15,1
932,1446,99,False,2023-07-14 06:44:39,4
8748,1679,30,False,2022-12-21 08:11:46,5
1657,9834,71,False,2022-09-23 23:55:29,4
5426,8550,65,True,2024-02-15 06:15:27,2
8670,2309,90,True,2021-09-26 10:12:10,9
5929,4372,73,False,2024-04-07 10:00:55,6
4408,8150,48,True,2022-06-05 12:49:56,4
4889,2714,62,False,2023-11-20 22:42:25,10
4059,6730,40,False,2022-08-01 11:30:33,9
8324,2288,46,True,2022-02-12 13:43:28,1
2437,9106,7,False,2024-02-19 08:00:20,2
4817,1647,4,True,2022-01-21 12:17:20,7
180,1560,87,False,2024-01-02 01:23:20,2
2851,8039,67,True,2023-09-07 18:54:31,9
153,5782,22,False,2023-09-13 15:44:15,9
3238,7657,63,False,2022-09-02 16:15:36,7
1287,3179,11,True,2023-08-16 22:37:24,6
2201,4416,84,True,2022-10-30 12:19:30,9
6742,5450,53,True,2021-07-16 11:14:01,9
4587,9333,30,True,2023-09-24 14:29:33,10
5449,2183,77,False,2022-08-12 15:52:42,8
4344,182,41,False,2023-09-23 05:05:47,6
7482,3666,54,True,2022-11-06 21:38:25,8
3503,858,63,False,2022-03-30 21:00:42,4
1519,7280,15,True,2023-03-12 01:34:51,9
1555,3695,51,False,2023-01-23 04:18:05,5
2435,4985,5,True,2021-12-18 06:31:37,3
7600,4384,8,False,2023-11-22 13:50:26,1
4399,2899,56,False,2023-10-25 17:50:02,3
5439,6820,87,False,2023-04-22 07:34:40,6
1961,5006,4,True,2023-04-24 02:29:46,3
4750,4694,11,True,2023-05-10 05:21:59,9
2068,5873,97,False,2022-07-20 18:43:47,2
91,3492,81,False,2021-06-28 03:43:38,3
1790,737,26,False,2023-07-27 07:03:09,4
8865,5903,24,False,2022-10-13 09:55:56,1
1981,3395,45,False,2022-03-08 00:52:33,10
9244,7890,94,False,2021-10-18 13:02:33,4
6193,232,29,True,2021-10-01 20:17:32,1
9239,9794,88,False,2023-04-05 08:19:41,10
6911,325,27,False,2023-12-12 23:30:20,6
2663,4704,83,True,2023-12-11 19:13:32,8
3597,4358,69,True,2023-07-07 09:11:24,5
308,730,90,True,2022-01-19 15:05:39,6
592,3572,7,True,2022-09-20 01:59:21,3
8998,578,84,False,2023-04-09 10:49:09,4
6628,3163,49,False,2022-10-17 15:03:02,4
2104,8336,65,False,2023-08-27 19:34:26,10
5103,2894,68,True,2022-05-06 23:18:55,3
6836,8490,67,True,2023-07-31 20:36:46,6
7915,1982,93,False,2022-07-18 17:52:39,9
2504,2893,95,False,2022-02-18 15:36:01,10
4987,6641,74,False,2021-09-02 06:55:36,7
3176,2727,77,True,2024-01-11 06:32:36,7
9488,4152,61,True,2022-05-30 19:06:43,5
3780,9709,33,False,2022-04-01 03:40:35,6
9868,2873,100,True,2022-05-21 21:59:57,10
4278,144,67,False,2022-10-17 06:49:06,4
1317,659,41,True,2024-06-02 10:44:12,4
2167,2375,73,False,2022-03-19 14:22:50,10
2189,6477,79,False,2022-04-12 12:37:31,9
1180,4728,100,True,2023-03-20 13:32:12,7
9184,6182,67,False,2024-02-27 00:17:09,9
2633,2632,58,False,2023-06-15 17:17:12,7
8137,3967,49,True,2023-07-05 12:42:35,9
7971,3922,70,False,2021-11-23 05:32:58,2
4358,874,3,False,2023-04-06 16:14:23,10
2855,1314,72,True,2023-11-15 14:44:33,8
4831,1553,2,True,2022-08-11 05:48:19,2
7547,4473,15,False,2023-07-26 08:39:07,9
5228,1371,84,False,2024-05-29 03:49:31,1
1503,606,3,True,2021-11-23 08:38:06,8
382,3561,91,False,2022-06-10 09:24:53,7
7367,4301,52,True,2024-01-30 05:18:44,3
5602,820,60,False,2022-11-30 00:40:16,10
4877,9611,31,False,2024-05-22 00:16:10,6
7637,9438,12,True,2024-03-05 03:01:36,8
8847,382,81,True,2021-07-20 01:19:11,2
6824,9650,90,False,2024-03-07 07:39:28,7
306,7795,10,True,2022-10-31 15:36:11,8
4773,8189,37,False,2022-02-02 22:30:14,1
3379,3834,61,True,2023-10-15 00:11:46,5
9890,7156,62,True,2022-09-02 02:38:20,10
4768,391,32,False,2022-07-13 06:30:58,5
7985,7889,8,False,2023-11-11 14:45:17,8
2205,832,55,True,2022-05-05 11:04:05,4
4843,9114,98,True,2021-10-15 03:35:32,10
498,6263,100,False,2021-11-07 02:04:15,4
3285,3497,40,True,2022-03-13 16:36:59,6
1609,6441,23,True,2021-07-16 06:40:51,10
2348,9849,83,True,2022-04-01 19:31:33,1
2690,1403,37,True,2022-06-16 19:45:10,4
4110,992,29,True,2023-10-22 20:30:24,2
4091,6889,1,False,2021-11-16 21:28:04,2
507,4715,88,False,2023-02-19 09:43:19,7
3191,2354,41,True,2021-07-24 17:43:27,10
6265,2741,11,True,2022-05-03 07:39:02,3
4438,9269,60,False,2023-12-01 11:53:21,5
2874,2987,8,False,2021-09-10 19:09:58,6
914,1530,42,True,2022-10-15 03:05:20,4
946,9145,12,False,2022-02-14 03:34:40,7
6174,3880,87,True,2022-02-17 02:16:31,7
9383,6469,37,False,2023-04-04 22:21:32,2
4231,2930,31,False,2022-11-27 22:44:17,5
99,5282,87,False,2022-05-20 09:54:18,10
5711,2567,28,False,2024-03-12 21:37:06,1
8859,3061,59,True,2021-11-02 01:50:02,1
4039,5576,8,False,2021-11-04 15:52:30,5
4965,5820,18,False,2023-09-29 08:39:36,8
7251,3998,91,True,2024-02-02 09:22:41,5
1030,8319,54,True,2023-03-07 20:51:25,3
6674,6651,44,False,2023-06-28 17:38:23,8
7293,6161,81,False,2023-07-13 15:19:46,2
1311,422,30,False,2024-06-04 16:53:17,5
7778,2515,80,True,2023-04-06 22:17:41,8
4371,3767,23,True,2024-04-08 10:48:02,7
1697,6916,76,True,2023-05-21 08:17:25,1
9254,3873,42,True,2022-12-11 11:13:50,9
2347,7858,19,True,2021-09-14 08:21:50,3
4335,6285,27,True,2021-12-27 14:30:31,8
4076,9841,21,False,2024-03-04 23:59:04,3
9987,7780,32,False,2022-12-02 21:14:58,7
6954,3267,81,True,2022-05-20 17:15:20,9
7529,5465,55,False,2023-07-07 19:41:13,3
8105,3789,1,True,2023-11-13 00:54:54,2
2177,3975,48,True,2021-10-07 17:57:19,7
4647,6847,12,True,2023-12-24 19:27:50,6
474,1494,83,True,2022-01-18 16:37:16,10
7091,9034,57,False,2023-09-02 05:25:21,4
6762,7814,73,False,2023-08-01 20:56:16,3
7149,5441,49,True,2022-03-19 08:15:10,1
605,5709,29,True,2023-01-23 13:23:56,2
6309,3103,70,True,2024-03-24 11:17:15,7
1390,8066,96,False,2022-01-10 11:51:03,7
7258,1839,43,False,2021-12-09 14:46:51,3
213,1288,4,False,2022-04-30 03:10:07,10
1512,3927,59,False,2023-01-14 20:54:34,10
5728,155,31,True,2022-11-12 22:15:30,1
7236,2569,86,True,2022-03-08 11:34:07,9
1277,7044,77,False,2023-10-07 23:39:41,2
1079,2491,96,False,2021-09-23 10:15:57,10
1653,5147,58,False,2021-11-21 22:48:58,3
9447,3277,93,True,2023-12-04 04:53:00,10
9461,7786,88,False,2023-03-29 20:46:04,7
3197,464,54,False,2024-01-29 04:08:05,8
3129,8763,19,False,2021-09-21 17:24:50,8
5153,9100,33,True,2024-04-08 04:53:05,10
5555,170,90,False,2023-07-09 19:45:06,1
8379,8070,31,True,2024-02-14 13:25:34,1
7560,215,44,False,2024-04-18 03:18:12,1
7452,9573,21,True,2022-04-20 23:34:16,8
5376,6716,96,True,2023-12-20 13:04:14,4
6681,6719,47,False,2022-04-30 14:06:21,9
4293,9530,37,True,2023-05-27 05:49:42,4
4748,44,10,False,2022-07-16 00:11:41,9
9238,1004,20,True,2022-03-24 19:07:16,8
7302,2856,15,True,2022-04-02 15:36:06,9
4999,7801,19,True,2022-07-23 23:05:23,6
2190,4312,99,True,2022-10-28 05:44:56,7
4891,6866,20,True,2022-07-18 19:22:57,9
6959,7805,9,False,2022-10-30 06:58:06,8
1867,7189,50,False,2023-12-25 09:57:00,5
2616,6839,42,False,2023-08-20 00:34:05,4
8201,1473,86,True,2024-01-01 00:41:11,4
4803,7743,44,True,2024-02-29 23:19:45,7
8667,5593,76,False,2022-06-15 08:57:29,4
3268,5095,26,True,2023-10-10 16:54:49,8
2866,3812,12,True,2022-05-14 22:01:59,9
7478,747,43,False,2023-05-05 03:23:12,7
5940,2965,20,True,2022-12-18 07:13:23,5
8237,1524,59,True,2022-04-22 18:09:37,1
7101,388,72,False,2022-07-30 00:20:08,6
5778,3564,23,False,2022-07-05 13:37:34,8
5698,6123,7,True,2023-05-09 13:26:07,2
1155,4959,45,True,2024-02-20 11:21:22,10
1421,2469,5,False,2022-09-05 00:36:38,5
7719,7680,97,False,2024-02-07 22:33:03,9
2080,474,85,True,2023-09-18 10:58:28,5
6150,187,64,True,2021-08-16 20:39:49,7
983,3890,31,False,2021-08-17 04:46:53,9
296,9883,27,True,2022-06-28 05:40:09,3
3938,5135,69,False,2021-09-20 01:34:03,10
3,5683,30,True,2024-05-10 07:27:58,4
2655,1665,25,False,2022-04-09 08:56:32,9
4569,6014,45,True,2024-06-06 05:37:36,4
6483,2263,26,True,2022-06-09 16:29:45,4
6494,4938,57,True,2022-04-14 21:23:06,10
5554,1193,38,True,2023-08-16 21:32:51,5
5763,5432,76,True,2021-12-18 08:44:35,7
8831,4814,41,True,2022-08-22 19:12:35,3
250,8652,8,False,2022-11-23 05:49:28,1
6748,9968,66,False,2024-01-22 07:00:43,3
779,5603,83,False,2022-09-15 18:21:35,2
5307,7332,20,False,2022-01-22 13:48:28,5
755,1629,71,False,2023-06-15 02:04:27,4
6062,641,23,False,2023-03-17 09:16:20,5
1417,7410,96,True,2023-12-28 02:37:26,7
451,4036,57,False,2023-11-06 19:23:09,2
9709,3903,22,True,2023-08-13 09:23:55,5
7265,9431,78,False,2022-09-16 23:54:34,1
8744,7087,51,True,2023-06-13 05:18:04,5
2320,4426,13,True,2022-06-10 20:52:44,6
3999,6210,23,False,2021-08-24 08:25:38,1
1109,7346,55,False,2023-01-30 11:40:27,6
1923,4077,95,False,2022-12-03 20:15:23,7
6038,4116,20,False,2021-10-24 05:34:23,7
8007,977,10,True,2022-02-14 13:59:56,8
6648,3,24,True,2022-10-18 06:16:06,10
8238,9603,75,True,2022-09-19 05:15:14,10
580,95,17,True,2024-03-12 19:39:41,4
5699,2391,59,False,2023-01-26 07:19:40,10
3280,7207,57,False,2024-06-15 08:44:48,3
7296,1931,41,True,2021-12-14 01:03:16,4
9317,3582,16,False,2022-08-05 23:11:47,9
1717,9274,5,True,2024-05-14 10:12:58,8
5667,562,2,False,2021-07-22 12:55:47,3
4921,3166,98,True,2022-12-23 03:59:55,1
6148,2445,10,False,2022-12-06 13:00:52,3
2554,5529,18,False,2022-01-08 14:07:11,6
9459,8668,61,True,2022-05-07 16:58:56,1
5092,8776,58,True,2022-12-12 07:13:25,9
4645,3172,5,False,2022-05-09 21:59:02,9
8541,7996,57,True,2022-01-29 05:58:23,8
2898,4559,86,False,2023-06-12 21:03:08,5
4540,7126,80,True,2022-09-18 23:37:37,8
8210,3219,10,False,2021-09-05 22:26:39,7
5785,5495,75,False,2024-06-02 17:02:12,6
4537,3125,2,True,2022-10-18 20:37:55,9
3071,4452,67,False,2023-12-13 06:50:32,5
6576,8319,19,False,2022-12-03 20:26:44,6
785,8522,6,True,2023-07-06 05:41:07,4
7340,6305,70,False,2023-06-03 21:25:19,1
5209,9855,72,False,2023-06-02 13:35:04,8
8014,8557,15,False,2024-05-25 12:14:31,10
8717,7692,31,True,2024-05-27 08:02:06,1
6035,1926,79,False,2023-10-13 08:14:41,3
3150,8713,30,False,2022-04-01 00:45:38,7
4404,7221,37,True,2024-03-16 11:53:15,7
867,983,78,True,2024-04-27 03:48:52,8
2234,8748,60,True,2022-01-11 07:06:59,3
4262,872,37,False,2022-08-30 19:26:46,3
430,1327,79,True,2022-08-15 00:49:15,7
2093,8382,24,True,2024-05-07 00:59:41,7
5061,963,76,True,2023-11-14 22:49:03,3
3601,8820,36,False,2023-11-19 20:41:11,1
8387,8444,97,False,2022-06-18 04:01:04,8
2427,6355,17,False,2022-01-12 22:36:11,3
8623,6988,13,True,2023-07-07 06:21:02,1
9087,3374,7,False,2024-06-14 13:13:20,5
5508,1345,61,True,2023-06-22 14:39:08,3
5563,3734,23,False,2021-09-11 07:10:01,10
4249,7248,45,True,2021-08-24 09:51:37,8
4323,1641,53,False,2021-10-10 11:24:01,10
1233,8379,92,True,2022-08-26 18:13:43,9
561,3798,83,False,2023-01-20 20:53:43,8
5070,3300,100,True,2023-03-14 19:03:41,7
203,289,39,False,2024-02-29 23:03:21,3
1758,1536,44,False,2023-12-05 20:19:06,2
383,3728,45,True,2022-09-09 20:31:59,7
9519,1334,79,True,2022-02-14 06:49:06,8
9316,5779,84,True,2023-09-07 04:58:19,8
8446,8190,31,False,2023-01-09 03:59:39,1
4269,4897,61,False,2021-07-16 18:49:27,8
652,3826,17,False,2023-08-19 15:15:01,10
4812,7749,10,False,2022-02-09 01:58:25,3
720,9013,91,False,2023-09-21 01:52:08,2
5983,7757,39,True,2022-04-11 18:24:19,7
5355,6389,33,False,2022-07-21 15:37:44,8
9059,1080,76,True,2023-11-09 06:51:19,8
7254,8283,18,False,2023-05-03 15:14:29,9
5678,6011,23,True,2024-06-09 03:43:11,10
5843,7236,56,False,2021-12-16 15:58:12,2
2016,4003,18,False,2022-03-06 01:36:49,8
3250,7045,2,True,2024-05-05 07:02:22,2
4283,9823,88,False,2021-10-11 16:28:06,3
2645,2197,4,True,2022-11-07 22:34:04,3
3950,33,89,False,2023-10-29 21:52:39,8
7768,9740,18,True,2021-06-19 06:22:23,7
7036,6911,1,False,2024-04-24 18:30:52,1
5847,5745,12,False,2021-11-10 00:52:47,1
9378,9933,62,False,2023-11-07 22:52:06,9
9613,8991,52,False,2024-04-06 03:47:59,10
5857,5774,33,False,2021-08-17 19:13:15,5
2011,5906,49,True,2022-12-23 18:44:29,5
2794,1481,63,False,2024-04-20 21:48:54,8
63,5862,52,False,2023-09-14 01:07:59,2
9696,595,85,True,2023-03-23 14:44:33,5
5634,4629,21,True,2023-09-28 00:32:32,2
2863,9225,3,False,2021-10-05 08:08:05,1
5741,6865,48,True,2024-04-19 00:19:14,5
3896,1792,59,True,2022-09-03 23:11:16,3
3318,9310,15,True,2023-10-24 20:11:21,5
1998,9639,78,False,2022-04-03 20:45:45,7
479,8101,91,True,2021-12-14 02:14:28,10
6305,1057,65,False,2024-05-28 03:10:00,10
629,6944,18,True,2022-08-14 06:42:03,7
774,1033,6,False,2022-07-01 09:12:14,1
6594,7343,54,False,2023-06-01 10:25:17,10
7680,2467,93,False,2021-08-02 01:20:18,3
3456,3788,31,False,2022-08-29 20:37:13,4
7688,4948,66,False,2022-03-21 01:55:58,6
3761,3803,76,True,2021-10-07 22:19:18,10
6185,4158,30,False,2022-10-24 06:49:47,3
4761,6609,82,True,2022-01-11 21:23:21,8
8090,7310,97,True,2022-06-05 04:50:43,4
1712,738,99,True,2024-04-29 02:45:52,6
9339,2096,50,True,2024-02-05 18:22:07,2
7771,4227,88,False,2024-03-31 11:20:56,5
8520,3611,94,True,2022-12-22 18:27:29,10
6053,7227,1,True,2022-02-14 22:59:52,2
6904,8045,2,False,2022-08-09 14:05:53,5
7549,5438,81,False,2023-12-11 00:46:52,2
2479,7297,64,True,2022-10-21 05:47:34,7
7104,3487,78,True,2023-12-27 10:48:57,8
6785,4228,90,True,2022-02-08 22:49:59,7
1272,1972,4,True,2023-07-18 14:42:30,8
9182,943,38,False,2023-05-01 08:05:25,8
9770,1574,95,False,2021-09-02 12:59:29,9
9537,1384,9,False,2024-03-24 15:10:37,1
9070,1772,59,False,2022-02-23 19:35:10,10
978,3199,26,False,2024-06-06 23:31:34,8
9895,7217,5,True,2021-08-17 18:09:12,4
6128,5102,65,False,2021-11-25 12:27:40,4
3826,5705,90,False,2022-12-21 02:43:02,7
7824,1710,43,True,2022-06-10 16:28:14,1
3429,680,81,False,2022-11-21 20:30:33,5
5065,3256,57,False,2021-12-03 22:43:45,6
1844,6607,81,False,2023-01-28 01:06:30,7
3114,3623,68,True,2023-07-11 20:29:57,6
5146,2652,26,True,2022-04-03 04:47:03,6
5932,4654,74,True,2023-12-29 12:50:27,4
2717,9977,29,True,2024-02-19 14:53:42,10
5416,3104,51,False,2024-03-30 04:42:38,2
801,1450,77,True,2023-08-30 04:46:46,2
316,7364,83,False,2023-04-23 19:31:37,3
5580,5629,2,False,2023-01-29 16:12:15,8
3050,5045,92,True,2024-04-07 20:41:37,7
8809,3373,52,False,2024-01-23 00:56:05,8
2046,5200,92,True,2021-09-15 06:38:46,4
4186,143,72,False,2024-01-07 08:54:41,3
421,985,95,False,2024-02-06 12:37:40,4
8878,7454,40,False,2023-12-08 02:50:55,10
9130,7398,41,False,2023-03-18 09:43:47,6
6503,1814,53,True,2022-10-08 17:52:32,1
7991,2729,42,False,2023-09-28 18:46:29,7
2887,5073,45,True,2022-11-02 19:38:41,6
9382,1621,56,False,2022-03-28 07:35:46,9
8267,7349,38,True,2023-09-30 23:16:30,8
4074,4833,53,True,2022-03-14 05:04:44,6
201,1035,13,False,2023-01-01 02:33:59,8
5762,9364,17,False,2024-02-13 18:57:21,3
1463,8915,21,False,2023-06-18 13:08:42,5
7371,6892,28,False,2022-12-24 17:47:19,3
3932,3314,27,False,2022-10-23 16:00:01,1
3648,6645,22,True,2023-03-24 14:25:15,9
9278,8488,48,False,2024-06-11 09:55:30,8
7652,4395,37,False,2022-10-28 06:52:42,1
3577,1852,8,True,2023-07-26 01:53:13,5
2757,4761,29,True,2022-04-07 18:37:30,10
3248,8330,90,False,2023-09-14 18:22:18,8
